Date,Time,DROPS_SCORE,DROPS_SET_TIMER,SET_BURNERS_TEMP,COOLING_TIME,BOTTOM_TEMP_LIMIT,UPPER_FAN_SET_HZ,LOWER_FAN_SET_HZ,MID_TEMP_LIMIT
19-08-2024,00:14:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:15:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:15:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:16:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:16:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:17:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:17:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:18:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:18:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:19:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:19:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:20:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:20:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:21:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:21:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:22:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:22:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:23:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:23:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:24:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:24:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:25:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:25:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:26:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:26:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:27:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:27:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:28:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:28:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:29:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:29:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:30:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:30:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:31:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:31:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:32:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:32:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:33:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:33:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:34:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:34:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:35:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:35:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:36:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:36:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:37:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:37:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:38:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:38:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:39:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:39:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:40:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:40:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:41:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:41:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:42:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:42:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:43:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:43:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:44:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:44:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:45:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:45:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:46:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:46:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:47:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:47:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:48:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:48:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:49:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:49:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:50:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:50:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:51:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:51:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:52:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:52:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:53:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:53:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:54:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:54:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:55:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:55:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:56:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:56:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:57:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:57:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:58:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:58:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:59:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,00:59:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:00:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:00:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:01:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:01:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:02:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:02:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:03:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:03:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:04:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:04:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:05:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:05:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:06:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:06:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:07:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:07:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:08:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:08:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:09:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:09:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:10:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:10:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:11:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:11:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:12:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:12:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:13:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:13:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:14:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:14:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:15:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:15:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:16:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:16:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:17:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:17:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:18:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:18:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:19:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:19:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:20:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:20:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:21:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:21:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:22:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:22:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:23:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:23:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:24:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:24:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:25:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:25:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:26:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:26:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:27:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:27:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:28:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:28:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:29:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:29:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:30:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:30:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:31:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:31:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:32:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:32:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:33:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:33:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:34:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:34:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:35:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:35:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:36:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:36:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:37:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:37:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:38:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:38:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:39:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:39:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:40:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:40:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:41:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:41:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:42:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:42:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:43:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:43:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:44:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:44:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:45:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:45:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:46:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:46:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:47:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:47:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:48:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:48:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:49:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:49:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:50:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:50:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:51:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:51:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:52:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:52:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:53:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:53:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:54:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:54:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:55:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:55:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:56:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:56:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:57:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:57:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:58:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:58:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:59:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,01:59:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:00:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:00:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:01:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:01:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:02:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:02:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:03:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:03:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:04:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:04:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:05:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:05:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:06:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:06:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:07:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:07:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:08:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:08:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:09:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:09:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:10:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:10:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:11:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:11:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:12:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:12:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:13:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:13:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:14:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:14:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:15:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:15:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:16:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:16:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:17:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:17:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:18:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:18:56,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:19:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:19:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:20:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:20:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:21:26,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:21:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:22:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:22:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:23:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:23:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:24:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:24:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:25:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:25:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:26:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:26:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:27:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:27:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:28:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:28:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:29:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:29:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:30:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:30:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:31:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:31:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:32:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:32:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:33:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:33:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:34:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:34:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:35:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:35:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:36:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:36:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:37:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:37:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:38:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:38:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:39:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:39:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:40:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:40:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:41:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:41:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:42:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:42:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:43:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:43:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:44:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:44:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:45:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:45:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:46:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:46:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:47:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:47:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:48:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:48:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:49:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:49:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:50:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:50:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:51:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:51:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:52:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:52:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:53:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:53:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:54:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:54:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:55:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:55:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:56:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:56:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:57:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:57:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:58:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:58:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:59:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,02:59:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,03:00:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,03:00:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,03:01:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,03:01:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,03:02:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,03:02:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,03:03:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,03:03:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,03:04:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,03:04:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,03:05:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,03:05:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,03:06:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,03:06:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,03:07:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,03:07:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,03:08:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,03:08:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,03:09:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,03:09:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,03:10:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,03:10:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,03:11:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,03:11:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,03:12:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,03:12:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,03:13:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,03:13:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,03:14:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,03:14:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,03:15:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,03:15:57,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,03:16:27,3976,35.0,85.0,0,60.0,45,45,55.0
19-08-2024,03:16:57,3976,35.0,85.0,0,60.0,45,45,55.0
