Date,Time,DROPS_SCORE,MIDDLE_LEVEL_ALARM,HIGH_LEVEL_ALARM,BURNER_HIGH_ALARM,HOPPER_FULL_ALARM,LOW_AIR_PRESSURE_ALARM,GENERAL_ALARM,AIR_OVERHEATED
08-08-2024,11:37:22,2208,,,,,,,
08-08-2024,11:37:29,,,,,,,,
08-08-2024,11:37:41,,false,false,false,false,false,false,false
08-08-2024,11:37:52,2208,,,,,,,
08-08-2024,11:38:11,,false,false,false,false,false,false,false
08-08-2024,11:38:22,2208,,,,,,,
08-08-2024,11:38:29,,,,,,,,
08-08-2024,11:38:41,,false,false,false,false,false,false,false
08-08-2024,11:38:52,2209,,,,,,,
08-08-2024,11:39:11,,false,false,false,false,false,false,false
08-08-2024,11:39:22,2209,,,,,,,
08-08-2024,11:39:29,,,,,,,,
08-08-2024,11:39:41,,false,false,false,false,false,false,false
08-08-2024,11:39:52,2209,,,,,,,
08-08-2024,11:40:11,,false,false,false,false,false,false,false
08-08-2024,11:40:22,2210,,,,,,,
08-08-2024,11:40:29,,,,,,,,
08-08-2024,11:40:41,,false,false,false,false,false,false,false
08-08-2024,11:40:52,2210,,,,,,,
08-08-2024,11:41:11,,false,false,false,false,false,false,false
08-08-2024,11:41:22,2210,,,,,,,
08-08-2024,11:41:29,,,,,,,,
08-08-2024,11:41:41,,false,false,false,false,false,false,false
08-08-2024,11:41:52,2211,,,,,,,
08-08-2024,11:42:11,,false,false,false,false,false,false,false
08-08-2024,11:42:22,2211,,,,,,,
08-08-2024,11:42:29,,,,,,,,
08-08-2024,11:42:41,,false,false,false,false,false,false,false
08-08-2024,11:42:52,2211,,,,,,,
08-08-2024,11:43:11,,false,false,false,false,false,false,false
08-08-2024,11:43:22,2212,,,,,,,
08-08-2024,11:43:29,,,,,,,,
08-08-2024,11:43:41,,false,false,false,false,false,false,false
08-08-2024,11:43:52,2212,,,,,,,
08-08-2024,11:44:11,,false,false,false,false,false,false,false
08-08-2024,11:44:22,2212,,,,,,,
08-08-2024,11:44:29,,,,,,,,
08-08-2024,11:44:41,,false,false,false,false,false,false,false
08-08-2024,11:44:52,2213,,,,,,,
08-08-2024,11:45:11,,false,false,false,false,false,false,false
08-08-2024,11:45:22,2213,,,,,,,
08-08-2024,11:45:29,,,,,,,,
08-08-2024,11:45:41,,false,false,false,false,false,false,false
08-08-2024,11:45:52,2213,,,,,,,
08-08-2024,11:46:11,,false,false,false,false,false,false,false
08-08-2024,11:46:22,2214,,,,,,,
08-08-2024,11:46:29,,,,,,,,
08-08-2024,11:46:41,,false,false,false,false,false,false,false
08-08-2024,11:46:42,,,,,,,,
08-08-2024,11:46:52,2214,,,,,,,
08-08-2024,11:47:11,,false,false,false,false,false,false,false
08-08-2024,11:47:22,2214,,,,,,,
08-08-2024,11:47:29,,,,,,,,
08-08-2024,11:47:41,,false,false,false,false,false,false,false
08-08-2024,11:47:52,2215,,,,,,,
08-08-2024,11:48:11,,false,false,false,false,false,false,false
08-08-2024,11:48:22,2215,,,,,,,
08-08-2024,11:48:29,,,,,,,,
08-08-2024,11:48:41,,false,false,false,false,false,false,false
08-08-2024,11:48:52,2215,,,,,,,
08-08-2024,11:49:11,,false,false,false,false,false,false,false
08-08-2024,11:49:22,2216,,,,,,,
08-08-2024,11:49:29,,,,,,,,
08-08-2024,11:49:41,,false,false,false,false,false,false,false
08-08-2024,11:49:52,2216,,,,,,,
08-08-2024,11:50:11,,false,false,false,false,false,false,false
08-08-2024,11:50:22,2216,,,,,,,
08-08-2024,11:50:29,,,,,,,,
08-08-2024,11:50:41,,false,false,false,false,false,false,false
08-08-2024,11:50:52,2217,,,,,,,
08-08-2024,11:51:11,,false,false,false,false,false,false,false
08-08-2024,11:51:22,2217,,,,,,,
08-08-2024,11:51:29,,,,,,,,
08-08-2024,11:51:41,,false,false,false,false,false,false,false
08-08-2024,11:51:52,2217,,,,,,,
08-08-2024,11:52:11,,false,false,false,false,false,false,false
08-08-2024,11:52:22,2218,,,,,,,
08-08-2024,11:52:29,,,,,,,,
08-08-2024,11:52:41,,false,false,false,false,false,false,false
08-08-2024,11:52:52,2218,,,,,,,
08-08-2024,11:53:11,,false,false,false,false,false,false,false
08-08-2024,11:53:22,2218,,,,,,,
08-08-2024,11:53:29,,,,,,,,
08-08-2024,11:53:41,,false,false,false,false,false,false,false
08-08-2024,11:53:52,2219,,,,,,,
08-08-2024,11:54:11,,false,false,false,false,false,false,false
08-08-2024,11:54:22,2219,,,,,,,
08-08-2024,11:54:29,,,,,,,,
08-08-2024,11:54:41,,false,false,false,false,false,false,false
08-08-2024,11:54:52,2219,,,,,,,
08-08-2024,11:55:11,,false,false,false,false,false,false,false
08-08-2024,11:55:22,2220,,,,,,,
08-08-2024,11:55:29,,,,,,,,
08-08-2024,11:55:41,,false,false,false,false,false,false,false
08-08-2024,11:55:52,2220,,,,,,,
08-08-2024,11:56:11,,false,false,false,false,false,false,false
08-08-2024,11:56:22,2220,,,,,,,
08-08-2024,11:56:29,,,,,,,,
08-08-2024,11:56:41,,false,false,false,false,false,false,false
08-08-2024,11:56:52,2221,,,,,,,
08-08-2024,11:57:11,,false,false,false,false,false,false,false
08-08-2024,11:57:22,2221,,,,,,,
08-08-2024,11:57:29,,,,,,,,
08-08-2024,11:57:41,,false,false,false,false,false,false,false
08-08-2024,11:57:52,2221,,,,,,,
08-08-2024,11:58:11,,false,false,false,false,false,false,false
08-08-2024,11:58:22,2222,,,,,,,
08-08-2024,11:58:29,,,,,,,,
08-08-2024,11:58:41,,false,false,false,false,false,false,false
08-08-2024,11:58:52,2222,,,,,,,
08-08-2024,11:59:11,,false,false,false,false,false,false,false
08-08-2024,11:59:22,2222,,,,,,,
08-08-2024,11:59:29,,,,,,,,
08-08-2024,11:59:41,,false,false,false,false,false,false,false
08-08-2024,11:59:52,2223,,,,,,,
08-08-2024,12:00:11,,false,false,false,false,false,false,false
08-08-2024,12:00:22,2223,,,,,,,
08-08-2024,12:00:29,,,,,,,,
08-08-2024,12:00:41,,false,false,false,false,false,false,false
08-08-2024,12:00:52,2223,,,,,,,
08-08-2024,12:01:11,,false,false,false,false,false,false,false
08-08-2024,12:01:22,2224,,,,,,,
08-08-2024,12:01:29,,,,,,,,
08-08-2024,12:01:41,,false,false,false,false,false,false,false
08-08-2024,12:01:52,2224,,,,,,,
08-08-2024,12:02:11,,false,false,false,false,false,false,false
08-08-2024,12:02:22,2224,,,,,,,
08-08-2024,12:02:29,,,,,,,,
08-08-2024,12:02:41,,false,false,false,false,false,false,false
08-08-2024,12:02:52,2225,,,,,,,
08-08-2024,12:03:11,,false,false,false,false,false,false,false
08-08-2024,12:03:22,2225,,,,,,,
08-08-2024,12:03:29,,,,,,,,
08-08-2024,12:03:41,,false,false,false,false,false,false,false
08-08-2024,12:03:52,2225,,,,,,,
08-08-2024,12:04:11,,false,false,false,false,false,false,false
08-08-2024,12:04:22,2226,,,,,,,
08-08-2024,12:04:29,,,,,,,,
08-08-2024,12:04:41,,false,false,false,false,false,false,false
08-08-2024,12:04:52,2226,,,,,,,
08-08-2024,12:05:11,,false,false,false,false,false,false,false
08-08-2024,12:05:22,2226,,,,,,,
08-08-2024,12:05:29,,,,,,,,
08-08-2024,12:05:41,,false,false,false,false,false,false,false
08-08-2024,12:05:52,2227,,,,,,,
08-08-2024,12:06:11,,false,false,false,false,false,false,false
08-08-2024,12:06:22,2227,,,,,,,
08-08-2024,12:06:29,,,,,,,,
08-08-2024,12:06:41,,false,false,false,false,false,false,false
08-08-2024,12:06:52,2227,,,,,,,
08-08-2024,12:07:11,,false,false,false,false,false,false,false
08-08-2024,12:07:22,2228,,,,,,,
08-08-2024,12:07:29,,,,,,,,
08-08-2024,12:07:41,,false,false,false,false,false,false,false
08-08-2024,12:07:52,2228,,,,,,,
08-08-2024,12:08:11,,false,false,false,false,false,false,false
08-08-2024,12:08:22,2228,,,,,,,
08-08-2024,12:08:29,,,,,,,,
08-08-2024,12:08:41,,false,false,false,false,false,false,false
08-08-2024,12:08:52,2229,,,,,,,
08-08-2024,12:09:11,,false,false,false,false,false,false,false
08-08-2024,12:09:22,2229,,,,,,,
08-08-2024,12:09:29,,,,,,,,
08-08-2024,12:09:41,,false,false,false,false,false,false,false
08-08-2024,12:09:52,2229,,,,,,,
08-08-2024,12:10:11,,false,false,false,false,false,false,false
08-08-2024,12:10:22,2230,,,,,,,
08-08-2024,12:10:29,,,,,,,,
08-08-2024,12:10:41,,false,false,false,false,false,false,false
08-08-2024,12:10:52,2230,,,,,,,
08-08-2024,12:11:11,,false,false,false,false,false,false,false
08-08-2024,12:11:22,2230,,,,,,,
08-08-2024,12:11:29,,,,,,,,
08-08-2024,12:11:41,,false,false,false,false,false,false,false
08-08-2024,12:11:52,2231,,,,,,,
08-08-2024,12:12:11,,false,false,false,false,false,false,false
08-08-2024,12:12:22,2231,,,,,,,
08-08-2024,12:12:29,,,,,,,,
08-08-2024,12:12:41,,false,false,false,false,false,false,false
08-08-2024,12:12:52,2231,,,,,,,
08-08-2024,12:13:11,,false,false,false,false,false,false,false
08-08-2024,12:13:22,2231,,,,,,,
08-08-2024,12:13:29,,,,,,,,
08-08-2024,12:13:41,,false,false,false,false,false,false,false
08-08-2024,12:13:52,2232,,,,,,,
08-08-2024,12:14:11,,false,false,false,false,false,false,false
08-08-2024,12:14:22,2232,,,,,,,
08-08-2024,12:14:29,,,,,,,,
08-08-2024,12:14:41,,false,false,false,false,false,false,false
08-08-2024,12:14:52,2232,,,,,,,
08-08-2024,12:15:11,,false,false,false,false,false,false,false
08-08-2024,12:15:22,2233,,,,,,,
08-08-2024,12:15:29,,,,,,,,
08-08-2024,12:15:41,,false,false,false,false,false,false,false
08-08-2024,12:15:52,2233,,,,,,,
08-08-2024,12:16:11,,false,false,false,false,false,false,false
08-08-2024,12:16:22,2233,,,,,,,
08-08-2024,12:16:29,,,,,,,,
08-08-2024,12:16:41,,false,false,false,false,false,false,false
08-08-2024,12:16:52,2234,,,,,,,
08-08-2024,12:17:11,,false,false,false,false,false,false,false
08-08-2024,12:17:22,2234,,,,,,,
08-08-2024,12:17:29,,,,,,,,
08-08-2024,12:17:41,,false,false,false,false,false,false,false
08-08-2024,12:17:52,2234,,,,,,,
08-08-2024,12:18:11,,false,false,false,false,false,false,false
08-08-2024,12:18:22,2234,,,,,,,
08-08-2024,12:18:29,,,,,,,,
08-08-2024,12:18:41,,false,false,false,false,false,false,false
08-08-2024,12:18:52,2235,,,,,,,
08-08-2024,12:19:11,,false,false,false,false,false,false,false
08-08-2024,12:19:22,2235,,,,,,,
08-08-2024,12:19:29,,,,,,,,
08-08-2024,12:19:41,,false,false,false,false,false,false,false
08-08-2024,12:19:52,2235,,,,,,,
08-08-2024,12:20:11,,false,false,false,false,false,false,false
08-08-2024,12:20:22,2236,,,,,,,
08-08-2024,12:20:29,,,,,,,,
08-08-2024,12:20:41,,false,false,false,false,false,false,false
08-08-2024,12:20:52,2236,,,,,,,
08-08-2024,12:21:11,,false,false,false,false,false,false,false
08-08-2024,12:21:22,2236,,,,,,,
08-08-2024,12:21:29,,,,,,,,
08-08-2024,12:21:41,,false,false,false,false,false,false,false
08-08-2024,12:21:52,2237,,,,,,,
08-08-2024,12:22:11,,false,false,false,false,false,false,false
08-08-2024,12:22:22,2237,,,,,,,
08-08-2024,12:22:29,,,,,,,,
08-08-2024,12:22:41,,false,false,false,false,false,false,false
08-08-2024,12:22:52,2237,,,,,,,
08-08-2024,12:23:11,,false,false,false,false,false,false,false
08-08-2024,12:23:22,2237,,,,,,,
08-08-2024,12:23:29,,,,,,,,
08-08-2024,12:23:41,,false,false,false,false,false,false,false
08-08-2024,12:23:52,2238,,,,,,,
08-08-2024,12:24:11,,false,false,false,false,false,false,false
08-08-2024,12:24:22,2238,,,,,,,
08-08-2024,12:24:29,,,,,,,,
08-08-2024,12:24:41,,false,false,false,false,false,false,false
08-08-2024,12:24:52,2238,,,,,,,
08-08-2024,12:25:11,,false,false,false,false,false,false,false
08-08-2024,12:25:22,2239,,,,,,,
08-08-2024,12:25:29,,,,,,,,
08-08-2024,12:25:41,,false,false,false,false,false,false,false
08-08-2024,12:25:52,2239,,,,,,,
08-08-2024,12:26:11,,false,false,false,false,false,false,false
08-08-2024,12:26:22,2239,,,,,,,
08-08-2024,12:26:29,,,,,,,,
08-08-2024,12:26:41,,false,false,false,false,false,false,false
08-08-2024,12:26:52,2240,,,,,,,
08-08-2024,12:27:11,,false,false,false,false,false,false,false
08-08-2024,12:27:22,2240,,,,,,,
08-08-2024,12:27:29,,,,,,,,
08-08-2024,12:27:41,,false,false,false,false,false,false,false
08-08-2024,12:27:52,2240,,,,,,,
08-08-2024,12:28:11,,false,false,false,false,false,false,false
08-08-2024,12:28:22,2241,,,,,,,
08-08-2024,12:28:29,,,,,,,,
08-08-2024,12:28:41,,false,false,false,false,false,false,false
08-08-2024,12:28:52,2241,,,,,,,
08-08-2024,12:29:11,,false,false,false,false,false,false,false
08-08-2024,12:29:22,2241,,,,,,,
08-08-2024,12:29:29,,,,,,,,
08-08-2024,12:29:41,,false,false,false,false,false,false,false
08-08-2024,12:29:52,2241,,,,,,,
08-08-2024,12:30:11,,false,false,false,false,false,false,false
08-08-2024,12:30:22,2242,,,,,,,
08-08-2024,12:30:29,,,,,,,,
08-08-2024,12:30:41,,false,false,false,false,false,false,false
08-08-2024,12:30:52,2242,,,,,,,
08-08-2024,12:31:11,,false,false,false,false,false,false,false
08-08-2024,12:31:22,2242,,,,,,,
08-08-2024,12:31:29,,,,,,,,
08-08-2024,12:31:41,,false,false,false,false,false,false,false
08-08-2024,12:31:52,2243,,,,,,,
08-08-2024,12:32:11,,false,false,false,false,false,false,false
08-08-2024,12:32:22,2243,,,,,,,
08-08-2024,12:32:29,,,,,,,,
08-08-2024,12:32:41,,false,false,false,false,false,false,false
08-08-2024,12:32:52,2243,,,,,,,
08-08-2024,12:33:11,,false,false,false,false,false,false,false
08-08-2024,12:33:22,2244,,,,,,,
08-08-2024,12:33:29,,,,,,,,
08-08-2024,12:33:41,,false,false,false,false,false,false,false
08-08-2024,12:33:52,2244,,,,,,,
08-08-2024,12:34:11,,false,false,false,false,false,false,false
08-08-2024,12:34:22,2244,,,,,,,
08-08-2024,12:34:29,,,,,,,,
08-08-2024,12:34:41,,false,false,false,false,false,false,false
08-08-2024,12:34:52,2245,,,,,,,
08-08-2024,12:35:11,,false,false,false,false,false,false,false
08-08-2024,12:35:22,2245,,,,,,,
08-08-2024,12:35:29,,,,,,,,
08-08-2024,12:35:41,,false,false,false,false,false,false,false
08-08-2024,12:35:52,2245,,,,,,,
08-08-2024,12:36:11,,false,false,false,false,false,false,false
08-08-2024,12:36:22,2246,,,,,,,
08-08-2024,12:36:29,,,,,,,,
08-08-2024,12:36:41,,false,false,false,false,false,false,false
08-08-2024,12:36:52,2246,,,,,,,
08-08-2024,12:37:11,,false,false,false,false,false,false,false
08-08-2024,12:37:22,2246,,,,,,,
08-08-2024,12:37:29,,,,,,,,
08-08-2024,12:37:41,,false,false,false,false,false,false,false
08-08-2024,12:37:52,2247,,,,,,,
08-08-2024,12:38:11,,false,false,false,false,false,false,false
08-08-2024,12:38:22,2247,,,,,,,
08-08-2024,12:38:29,,,,,,,,
08-08-2024,12:38:41,,false,false,false,false,false,false,false
08-08-2024,12:38:52,2247,,,,,,,
08-08-2024,12:39:11,,false,false,false,false,false,false,false
08-08-2024,12:39:22,2247,,,,,,,
08-08-2024,12:39:29,,,,,,,,
08-08-2024,12:39:41,,false,false,false,false,false,false,false
08-08-2024,12:39:52,2248,,,,,,,
08-08-2024,12:40:11,,false,false,false,false,false,false,false
08-08-2024,12:40:22,2248,,,,,,,
08-08-2024,12:40:29,,,,,,,,
08-08-2024,12:40:41,,false,false,false,false,false,false,false
08-08-2024,12:40:52,2248,,,,,,,
08-08-2024,12:41:11,,false,false,false,false,false,false,false
08-08-2024,12:41:22,2249,,,,,,,
08-08-2024,12:41:29,,,,,,,,
08-08-2024,12:41:41,,false,false,false,false,false,false,false
08-08-2024,12:41:52,2249,,,,,,,
08-08-2024,12:42:11,,false,false,false,false,false,false,false
08-08-2024,12:42:22,2249,,,,,,,
08-08-2024,12:42:29,,,,,,,,
08-08-2024,12:42:41,,false,false,false,false,false,false,false
08-08-2024,12:42:52,2250,,,,,,,
08-08-2024,12:43:11,,false,false,false,false,false,false,false
08-08-2024,12:43:22,2250,,,,,,,
08-08-2024,12:43:29,,,,,,,,
08-08-2024,12:43:41,,false,false,false,false,false,false,false
08-08-2024,12:43:52,2250,,,,,,,
08-08-2024,12:44:11,,false,false,false,false,false,false,false
08-08-2024,12:44:22,2251,,,,,,,
08-08-2024,12:44:29,,,,,,,,
08-08-2024,12:44:41,,false,false,false,false,false,false,false
08-08-2024,12:44:52,2251,,,,,,,
08-08-2024,12:45:11,,false,false,false,false,false,false,false
08-08-2024,12:45:22,2251,,,,,,,
08-08-2024,12:45:29,,,,,,,,
08-08-2024,12:45:41,,false,false,false,false,false,false,false
08-08-2024,12:45:52,2252,,,,,,,
08-08-2024,12:46:11,,false,false,false,false,false,false,false
08-08-2024,12:46:22,2252,,,,,,,
08-08-2024,12:46:29,,,,,,,,
08-08-2024,12:46:41,,false,false,false,false,false,false,false
08-08-2024,12:46:52,2252,,,,,,,
08-08-2024,12:47:11,,false,false,false,false,false,false,false
08-08-2024,12:47:22,2253,,,,,,,
08-08-2024,12:47:29,,,,,,,,
08-08-2024,12:47:41,,false,false,false,false,false,false,false
08-08-2024,12:47:52,2253,,,,,,,
08-08-2024,12:48:11,,false,false,false,false,false,false,false
08-08-2024,12:48:22,2253,,,,,,,
08-08-2024,12:48:29,,,,,,,,
08-08-2024,12:48:41,,false,false,false,false,false,false,false
08-08-2024,12:48:52,2253,,,,,,,
08-08-2024,12:49:11,,false,false,false,false,false,false,false
08-08-2024,12:49:22,2254,,,,,,,
08-08-2024,12:49:29,,,,,,,,
08-08-2024,12:49:41,,false,false,false,false,false,false,false
08-08-2024,12:49:52,2254,,,,,,,
08-08-2024,12:50:11,,false,false,false,false,false,false,false
08-08-2024,12:50:22,2254,,,,,,,
08-08-2024,12:50:29,,,,,,,,
08-08-2024,12:50:41,,false,false,false,false,false,false,false
08-08-2024,12:50:52,2255,,,,,,,
08-08-2024,12:51:11,,false,false,false,false,false,false,false
08-08-2024,12:51:22,2255,,,,,,,
08-08-2024,12:51:29,,,,,,,,
08-08-2024,12:51:41,,false,false,false,false,false,false,false
08-08-2024,12:51:52,2255,,,,,,,
08-08-2024,12:52:11,,false,false,false,false,false,false,false
08-08-2024,12:52:22,2256,,,,,,,
08-08-2024,12:52:29,,,,,,,,
08-08-2024,12:52:41,,false,false,false,false,false,false,false
08-08-2024,12:52:52,2256,,,,,,,
08-08-2024,12:53:11,,false,false,false,false,false,false,false
08-08-2024,12:53:22,2256,,,,,,,
08-08-2024,12:53:29,,,,,,,,
08-08-2024,12:53:41,,false,false,false,false,false,false,false
08-08-2024,12:53:52,2257,,,,,,,
08-08-2024,12:54:11,,false,false,false,false,false,false,false
08-08-2024,12:54:22,2257,,,,,,,
08-08-2024,12:54:29,,,,,,,,
08-08-2024,12:54:41,,false,false,false,false,false,false,false
08-08-2024,12:54:52,2257,,,,,,,
08-08-2024,12:55:11,,false,false,false,false,false,false,false
08-08-2024,12:55:22,2258,,,,,,,
08-08-2024,12:55:29,,,,,,,,
08-08-2024,12:55:41,,false,false,false,false,false,false,false
08-08-2024,12:55:52,2258,,,,,,,
08-08-2024,12:56:11,,false,false,false,false,false,false,false
08-08-2024,12:56:22,2258,,,,,,,
08-08-2024,12:56:29,,,,,,,,
08-08-2024,12:56:41,,false,false,false,false,false,false,false
08-08-2024,12:56:52,2259,,,,,,,
08-08-2024,12:57:11,,false,false,false,false,false,false,false
08-08-2024,12:57:22,2259,,,,,,,
08-08-2024,12:57:29,,,,,,,,
08-08-2024,12:57:41,,false,false,false,false,false,false,false
08-08-2024,12:57:52,2259,,,,,,,
08-08-2024,12:58:11,,false,false,false,false,false,false,false
08-08-2024,12:58:22,2259,,,,,,,
08-08-2024,12:58:29,,,,,,,,
08-08-2024,12:58:41,,false,false,false,false,false,false,false
08-08-2024,12:58:52,2260,,,,,,,
08-08-2024,12:59:11,,false,false,false,false,false,false,false
08-08-2024,12:59:22,2260,,,,,,,
08-08-2024,12:59:29,,,,,,,,
08-08-2024,12:59:41,,false,false,false,false,false,false,false
08-08-2024,12:59:52,2260,,,,,,,
08-08-2024,13:00:11,,false,false,false,false,false,false,false
08-08-2024,13:00:22,2261,,,,,,,
08-08-2024,13:00:29,,,,,,,,
08-08-2024,13:00:41,,false,false,false,false,false,false,false
08-08-2024,13:00:52,2261,,,,,,,
08-08-2024,13:01:11,,false,false,false,false,false,false,false
08-08-2024,13:01:22,2261,,,,,,,
08-08-2024,13:01:29,,,,,,,,
08-08-2024,13:01:41,,false,false,false,false,false,false,false
08-08-2024,13:01:52,2262,,,,,,,
08-08-2024,13:02:11,,false,false,false,false,false,false,false
08-08-2024,13:02:22,2262,,,,,,,
08-08-2024,13:02:29,,,,,,,,
08-08-2024,13:02:41,,false,false,false,false,false,false,false
08-08-2024,13:02:52,2262,,,,,,,
08-08-2024,13:03:11,,false,false,false,false,false,false,false
08-08-2024,13:03:22,2263,,,,,,,
08-08-2024,13:03:29,,,,,,,,
08-08-2024,13:03:41,,false,false,false,false,false,false,false
08-08-2024,13:03:52,2263,,,,,,,
08-08-2024,13:04:11,,false,false,false,false,false,false,false
08-08-2024,13:04:22,2263,,,,,,,
08-08-2024,13:04:29,,,,,,,,
08-08-2024,13:04:41,,false,false,false,false,false,false,false
08-08-2024,13:04:52,2264,,,,,,,
08-08-2024,13:05:11,,false,false,false,false,false,false,false
08-08-2024,13:05:22,2264,,,,,,,
08-08-2024,13:05:29,,,,,,,,
08-08-2024,13:05:41,,false,false,false,false,false,false,false
08-08-2024,13:05:52,2264,,,,,,,
08-08-2024,13:06:11,,false,false,false,false,false,false,false
08-08-2024,13:06:22,2265,,,,,,,
08-08-2024,13:06:29,,,,,,,,
08-08-2024,13:06:41,,false,false,false,false,false,false,false
08-08-2024,13:06:52,2265,,,,,,,
08-08-2024,13:07:11,,false,false,false,false,false,false,false
08-08-2024,13:07:22,2265,,,,,,,
08-08-2024,13:07:29,,,,,,,,
08-08-2024,13:07:41,,false,false,false,false,false,false,false
08-08-2024,13:07:52,2265,,,,,,,
08-08-2024,13:08:11,,false,false,false,false,false,false,false
08-08-2024,13:08:22,2266,,,,,,,
08-08-2024,13:08:29,,,,,,,,
08-08-2024,13:08:41,,false,false,false,false,false,false,false
08-08-2024,13:08:52,2266,,,,,,,
08-08-2024,13:09:11,,false,false,false,false,false,false,false
08-08-2024,13:09:22,2266,,,,,,,
08-08-2024,13:09:29,,,,,,,,
08-08-2024,13:09:41,,false,false,false,false,false,false,false
08-08-2024,13:09:52,2267,,,,,,,
08-08-2024,13:10:11,,false,false,false,false,false,false,false
08-08-2024,13:10:22,2267,,,,,,,
08-08-2024,13:10:29,,,,,,,,
08-08-2024,13:10:41,,false,false,false,false,false,false,false
08-08-2024,13:10:52,2267,,,,,,,
08-08-2024,13:11:11,,false,false,false,false,false,false,false
08-08-2024,13:11:22,2268,,,,,,,
08-08-2024,13:11:29,,,,,,,,
08-08-2024,13:11:41,,false,false,false,false,false,false,false
08-08-2024,13:11:52,2268,,,,,,,
08-08-2024,13:12:11,,false,false,false,false,false,false,false
08-08-2024,13:12:22,2268,,,,,,,
08-08-2024,13:12:29,,,,,,,,
08-08-2024,13:12:41,,false,false,false,false,false,false,false
08-08-2024,13:12:52,2269,,,,,,,
08-08-2024,13:13:11,,false,false,false,false,false,false,false
08-08-2024,13:13:22,2269,,,,,,,
08-08-2024,13:13:29,,,,,,,,
08-08-2024,13:13:41,,false,false,false,false,false,false,false
08-08-2024,13:13:52,2269,,,,,,,
08-08-2024,13:14:11,,false,false,false,false,false,false,false
08-08-2024,13:14:22,2270,,,,,,,
08-08-2024,13:14:29,,,,,,,,
08-08-2024,13:14:41,,false,false,false,false,false,false,false
08-08-2024,13:14:52,2270,,,,,,,
08-08-2024,13:15:11,,false,false,false,false,false,false,false
08-08-2024,13:15:22,2270,,,,,,,
08-08-2024,13:15:29,,,,,,,,
08-08-2024,13:15:41,,false,false,false,false,false,false,false
08-08-2024,13:15:52,2271,,,,,,,
08-08-2024,13:16:11,,false,false,false,false,false,false,false
08-08-2024,13:16:22,2271,,,,,,,
08-08-2024,13:16:29,,,,,,,,
08-08-2024,13:16:41,,false,false,false,false,false,false,false
08-08-2024,13:16:52,2271,,,,,,,
08-08-2024,13:17:11,,false,false,false,false,false,false,false
08-08-2024,13:17:22,2271,,,,,,,
08-08-2024,13:17:29,,,,,,,,
08-08-2024,13:17:41,,false,false,false,false,false,false,false
08-08-2024,13:17:52,2272,,,,,,,
08-08-2024,13:18:11,,false,false,false,false,false,false,false
08-08-2024,13:18:22,2272,,,,,,,
08-08-2024,13:18:29,,,,,,,,
08-08-2024,13:18:41,,false,false,false,false,false,false,false
08-08-2024,13:18:52,2272,,,,,,,
08-08-2024,13:19:11,,false,false,false,false,false,false,false
08-08-2024,13:19:22,2273,,,,,,,
08-08-2024,13:19:29,,,,,,,,
08-08-2024,13:19:41,,false,false,false,false,false,false,false
08-08-2024,13:19:52,2273,,,,,,,
08-08-2024,13:20:11,,false,false,false,false,false,false,false
08-08-2024,13:20:22,2273,,,,,,,
08-08-2024,13:20:29,,,,,,,,
08-08-2024,13:20:41,,false,false,false,false,false,false,false
08-08-2024,13:20:52,2274,,,,,,,
08-08-2024,13:21:11,,false,false,false,false,false,false,false
08-08-2024,13:21:22,2274,,,,,,,
08-08-2024,13:21:29,,,,,,,,
08-08-2024,13:21:41,,false,false,false,false,false,false,false
08-08-2024,13:21:52,2274,,,,,,,
08-08-2024,13:22:11,,false,false,false,false,false,false,false
08-08-2024,13:22:22,2275,,,,,,,
08-08-2024,13:22:29,,,,,,,,
08-08-2024,13:22:41,,false,false,false,false,false,false,false
08-08-2024,13:22:52,2275,,,,,,,
08-08-2024,13:23:11,,false,false,false,false,false,false,false
08-08-2024,13:23:22,2275,,,,,,,
08-08-2024,13:23:29,,,,,,,,
08-08-2024,13:23:41,,false,false,false,false,false,false,false
08-08-2024,13:23:52,2276,,,,,,,
08-08-2024,13:24:11,,false,false,false,false,false,false,false
08-08-2024,13:24:22,2276,,,,,,,
08-08-2024,13:24:29,,,,,,,,
08-08-2024,13:24:41,,false,false,false,false,false,false,false
08-08-2024,13:24:52,2276,,,,,,,
08-08-2024,13:25:11,,false,false,false,false,false,false,false
08-08-2024,13:25:22,2277,,,,,,,
08-08-2024,13:25:29,,,,,,,,
08-08-2024,13:25:41,,false,false,false,false,false,false,false
08-08-2024,13:25:52,2277,,,,,,,
08-08-2024,13:26:11,,false,false,false,false,false,false,false
08-08-2024,13:26:22,2277,,,,,,,
08-08-2024,13:26:29,,,,,,,,
08-08-2024,13:26:41,,false,false,false,false,false,false,false
08-08-2024,13:26:52,2277,,,,,,,
08-08-2024,13:27:11,,false,false,false,false,false,false,false
08-08-2024,13:27:22,2278,,,,,,,
08-08-2024,13:27:29,,,,,,,,
08-08-2024,13:27:41,,false,false,false,false,false,false,false
08-08-2024,13:27:52,2278,,,,,,,
08-08-2024,13:28:11,,false,false,false,false,false,false,false
08-08-2024,13:28:22,2278,,,,,,,
08-08-2024,13:28:29,,,,,,,,
08-08-2024,13:28:41,,false,false,false,false,false,false,false
08-08-2024,13:28:52,2279,,,,,,,
08-08-2024,13:29:11,,false,false,false,false,false,false,false
08-08-2024,13:29:22,2279,,,,,,,
08-08-2024,13:29:29,,,,,,,,
08-08-2024,13:29:41,,false,false,false,false,false,false,false
