Date,Time,Grain,%mois,TW,Temp
14-08-2024,00:58:30,Raps,8.11,0.6597,20.8
14-08-2024,00:58:53,Raps,16.98,0.6493,24.6
14-08-2024,01:30:02,Raps,7.25,0.6606,20.6
14-08-2024,01:34:28,Raps,16.7,0.6317,24.9
14-08-2024,01:54:21,Raps,7.11,0.6587,20.6
14-08-2024,02:12:37,Raps,16.3,0.6067,24.2
14-08-2024,02:24:20,Raps,7.22,0.6582,20.8
14-08-2024,02:48:16,Raps,14.09,0.6381,23.9
14-08-2024,02:52:43,Raps,7.46,0.6582,20.6
14-08-2024,03:21:19,Raps,8.22,0.6584,20.6
14-08-2024,03:23:01,Raps,14.16,0.6403,24.8
14-08-2024,03:49:18,Raps,8.34,0.6569,20.6
14-08-2024,03:55:33,Raps,13.92,0.6366,25.1
14-08-2024,04:19:17,Raps,8.8,0.6554,21.3
14-08-2024,04:29:36,Raps,13.44,0.6188,24.9
14-08-2024,04:47:19,Raps,8.77,0.6522,20.8
14-08-2024,09:31:13,Raps,22.42,0.5782,25.8
14-08-2024,10:14:23,Raps,7.35,0.645,23.1
14-08-2024,10:30:02,Raps,20.99,0.6317,25.8
14-08-2024,10:43:02,Raps,7.5,0.6453,22.8
14-08-2024,11:16:48,Raps,7.34,0.6436,23.8
14-08-2024,11:33:29,Nisu,20.31,0.7354,27.8
14-08-2024,11:37:07,Raps,6.6,0.6535,24.5
14-08-2024,11:40:43,Raps,21.59,0.6148,26.3
14-08-2024,11:47:35,Nisu,19.61,0.7457,26.8
14-08-2024,12:11:37,Raps,6.14,0.65,26.6
14-08-2024,13:05:40,Raps,6.54,0.6443,26.4
14-08-2024,13:58:37,Nisu,17.63,0.7621,28.8
14-08-2024,15:53:28,Raps,12.35,0.623,22.0
14-08-2024,16:11:45,Raps,12.76,0.6203,27.1
14-08-2024,17:14:26,Raps,6.88,0.6339,37.2
14-08-2024,17:36:24,Raps,7.2,0.6374,42.1
14-08-2024,18:19:26,Raps,5.58,0.6398,28.7
14-08-2024,18:41:28,Raps,5.61,0.6354,25.4
14-08-2024,18:58:36,Raps,5.93,0.6327,23.2
14-08-2024,20:56:42,Nisu,19.82,0.7504,27.9
14-08-2024,21:19:58,Nisu,18.76,0.7603,28.6
14-08-2024,21:35:22,Nisu,18.65,0.7648,28.3
14-08-2024,21:51:24,Nisu,18.28,0.7648,28.3
14-08-2024,22:07:46,Nisu,18.08,0.7675,28.4
14-08-2024,22:25:00,Nisu,18.79,0.7621,28.4
14-08-2024,22:40:12,Nisu,18.25,0.7648,28.4
14-08-2024,23:16:17,Nisu,18.83,0.7593,29.6
14-08-2024,23:45:45,Nisu,17.34,0.7766,30.6
15-08-2024,00:16:06,Nisu,15.57,0.7806,37.3
15-08-2024,00:36:06,Nisu,14.95,0.7858,39.4
15-08-2024,00:56:06,Nisu,13.72,0.7897,43.8
15-08-2024,01:13:50,Nisu,12.91,0.7952,40.3
15-08-2024,01:21:51,Nisu,13.25,0.7895,31.2
15-08-2024,01:39:34,Nisu,18.23,0.7601,27.3
15-08-2024,01:41:24,Nisu,13.22,0.7919,21.4
15-08-2024,02:11:47,Nisu,12.93,0.7892,16.7
15-08-2024,02:18:25,Nisu,18.66,0.7611,27.9
15-08-2024,02:41:18,Nisu,13.79,0.7934,18.7
15-08-2024,03:06:33,Nisu,18.56,0.7618,27.9
15-08-2024,03:07:16,Nisu,13.53,0.791,17.7
15-08-2024,03:32:44,Nisu,13.45,0.7927,19.9
15-08-2024,03:36:33,Nisu,18.39,0.7618,27.3
15-08-2024,03:55:11,Nisu,18.71,0.7628,27.9
15-08-2024,03:55:42,Nisu,13.23,0.7947,19.7
15-08-2024,04:22:00,Nisu,19.03,0.7551,27.0
15-08-2024,04:22:40,Nisu,13.45,0.7897,19.6
15-08-2024,04:44:36,Nisu,12.98,0.7858,18.3
15-08-2024,05:20:38,Nisu,12.8,0.788,19.2
15-08-2024,05:54:54,Nisu,13.79,0.789,21.1
15-08-2024,05:56:05,Nisu,19.57,0.7435,27.0
15-08-2024,06:23:13,Nisu,12.54,0.7897,21.3
15-08-2024,06:24:11,Nisu,19.61,0.7257,25.6
15-08-2024,06:46:56,Nisu,12.44,0.789,22.3
15-08-2024,06:47:55,Nisu,17.37,0.7621,27.4
15-08-2024,07:54:48,Nisu,13.01,0.8003,21.6
15-08-2024,08:00:52,Nisu,12.78,0.786,22.4
15-08-2024,08:03:24,Nisu,17.28,0.7702,26.9
15-08-2024,08:44:35,Nisu,14.05,0.7902,24.7
15-08-2024,09:04:06,Nisu,17.35,0.7722,27.4
15-08-2024,09:45:52,Nisu,13.66,0.7902,25.8
15-08-2024,09:46:39,Nisu,17.28,0.763,26.0
15-08-2024,10:18:35,Nisu,12.63,0.7875,26.1
15-08-2024,10:42:09,Nisu,17.13,0.7643,27.9
15-08-2024,10:44:08,Nisu,13.31,0.7872,28.0
15-08-2024,11:28:17,Nisu,13.46,0.7823,28.6
15-08-2024,11:41:58,Nisu,17.31,0.7712,27.6
15-08-2024,11:43:48,Nisu,12.74,0.7818,27.2
15-08-2024,12:27:03,Nisu,13.72,0.7813,29.3
15-08-2024,12:27:58,Nisu,17.13,0.7697,27.4
15-08-2024,13:14:46,Nisu,13.22,0.7868,28.7
15-08-2024,13:45:32,Nisu,13.98,0.7877,29.9
15-08-2024,14:36:57,Nisu,13.11,0.7865,28.2
15-08-2024,14:37:58,Nisu,17.12,0.7648,28.2
15-08-2024,15:04:00,Nisu,13.46,0.7902,29.4
15-08-2024,15:44:33,Nisu,13.9,0.7887,29.7
15-08-2024,15:49:36,Nisu,17.38,0.7593,26.7
15-08-2024,16:22:11,Nisu,13.24,0.7865,27.0
15-08-2024,17:11:04,Nisu,16.62,0.7754,28.0
15-08-2024,17:11:50,Nisu,13.87,0.7885,29.2
15-08-2024,17:51:33,Nisu,16.3,0.7769,29.0
15-08-2024,17:51:57,Nisu,14.3,0.7838,27.8
15-08-2024,18:10:16,Nisu,16.84,0.7739,28.5
15-08-2024,18:10:42,Nisu,14.37,0.7853,27.8
15-08-2024,18:37:41,Nisu,15.76,0.7833,29.7
15-08-2024,18:38:09,Nisu,14.03,0.7843,24.7
15-08-2024,19:05:08,Nisu,15.7,0.7771,29.3
15-08-2024,19:05:44,Nisu,14.06,0.7853,26.6
15-08-2024,19:30:16,Nisu,13.87,0.788,26.6
15-08-2024,19:52:53,Nisu,15.92,0.7793,29.1
15-08-2024,19:53:23,Nisu,13.08,0.7872,24.1
15-08-2024,20:23:27,Nisu,15.19,0.7833,29.5
15-08-2024,20:23:48,Nisu,12.79,0.7895,24.8
15-08-2024,20:57:05,Nisu,15.7,0.7818,29.4
15-08-2024,20:57:34,Nisu,13.25,0.7914,29.1
15-08-2024,21:23:40,Nisu,13.38,0.7927,27.4
15-08-2024,21:45:24,Nisu,17.51,0.7527,22.9
15-08-2024,21:58:10,Nisu,17.53,0.7564,22.4
15-08-2024,21:58:48,Nisu,12.84,0.7907,24.8
15-08-2024,22:26:44,Nisu,17.35,0.7576,22.5
15-08-2024,22:27:13,Nisu,13.2,0.7929,27.5
15-08-2024,22:54:44,Nisu,17.52,0.7544,22.7
15-08-2024,22:55:15,Nisu,13.1,0.7912,24.2
15-08-2024,23:25:46,Nisu,13.29,0.784,23.2
15-08-2024,23:27:40,Nisu,18.14,0.7571,25.1
15-08-2024,23:55:10,Nisu,13.49,0.7813,20.8
16-08-2024,00:27:45,Nisu,13.44,0.7754,20.3
16-08-2024,00:36:14,Nisu,17.48,0.7593,23.5
16-08-2024,00:57:55,Nisu,13.38,0.7707,20.3
16-08-2024,00:59:08,Nisu,13.26,0.7687,20.7
16-08-2024,01:10:28,Nisu,17.73,0.7537,24.0
16-08-2024,01:27:10,Nisu,18.12,0.7534,25.2
16-08-2024,01:27:33,Nisu,12.98,0.7712,20.1
16-08-2024,01:56:52,Nisu,17.69,0.7571,23.3
16-08-2024,01:58:19,Nisu,13.11,0.7727,19.7
16-08-2024,02:27:46,Nisu,18.1,0.7556,24.7
16-08-2024,02:28:15,Nisu,13.24,0.7749,20.5
16-08-2024,03:00:29,Nisu,12.98,0.7734,21.6
16-08-2024,03:03:35,Nisu,18.2,0.7576,25.4
16-08-2024,03:29:03,Nisu,13.3,0.7697,22.1
16-08-2024,03:59:45,Nisu,18.24,0.7485,25.1
16-08-2024,04:00:08,Nisu,13.27,0.7712,21.8
16-08-2024,04:23:44,Nisu,17.87,0.7475,24.4
16-08-2024,04:24:17,Nisu,13.05,0.7776,21.8
16-08-2024,04:46:27,Nisu,13.51,0.7751,22.6
16-08-2024,05:17:57,Nisu,13.69,0.7739,23.8
16-08-2024,05:27:09,Nisu,15.09,0.7803,26.9
16-08-2024,06:00:52,Nisu,14.15,0.7712,24.7
16-08-2024,06:02:20,Nisu,15.07,0.7761,26.4
16-08-2024,06:27:00,Nisu,13.01,0.7964,21.7
16-08-2024,06:38:20,Nisu,14.1,0.7742,25.1
16-08-2024,06:39:43,Nisu,14.92,0.7541,26.4
16-08-2024,06:55:47,Nisu,13.08,0.7984,21.8
16-08-2024,07:06:05,Nisu,13.2,0.7719,25.8
16-08-2024,07:08:17,Nisu,15.3,0.7717,27.6
16-08-2024,07:40:26,Nisu,12.73,0.7801,30.8
16-08-2024,07:41:16,Nisu,15.27,0.77,26.3
16-08-2024,08:07:57,Nisu,12.74,0.7833,30.4
16-08-2024,08:09:00,Nisu,14.88,0.7821,27.4
16-08-2024,08:22:52,Nisu,13.17,0.7882,23.4
16-08-2024,08:40:23,Nisu,13.26,0.7855,30.2
16-08-2024,08:41:15,Nisu,15.03,0.7791,28.8
16-08-2024,09:18:42,Nisu,14.08,0.7853,28.8
16-08-2024,09:20:00,Nisu,14.96,0.7719,26.9
16-08-2024,09:23:24,Nisu,13.02,0.7821,24.1
16-08-2024,09:49:35,Nisu,13.02,0.7897,23.2
16-08-2024,09:52:47,Nisu,13.48,0.7934,29.7
16-08-2024,09:53:54,Nisu,15.31,0.7766,28.0
16-08-2024,12:15:43,Hernes,18.29,0.7686,24.9
16-08-2024,13:05:53,Nisu,13.63,0.7887,23.9
16-08-2024,13:16:48,Hernes,18.46,0.7621,25.2
16-08-2024,13:18:48,Nisu,15.83,0.7709,27.8
16-08-2024,13:44:55,Nisu,13.32,0.789,28.3
16-08-2024,13:46:14,Nisu,15.65,0.7546,27.7
16-08-2024,14:24:14,Nisu,13.06,0.7902,29.8
16-08-2024,14:25:16,Nisu,15.05,0.7749,27.4
16-08-2024,14:55:54,Hernes,18.52,0.7507,25.5
16-08-2024,14:58:16,Nisu,13.59,0.7848,30.0
16-08-2024,15:21:05,Nisu,14.88,0.7539,26.1
16-08-2024,15:39:46,Nisu,13.56,0.7826,30.4
16-08-2024,15:40:27,Nisu,14.92,0.7793,26.7
16-08-2024,16:25:23,Nisu,13.3,0.7813,29.2
16-08-2024,16:26:18,Nisu,15.75,0.769,25.9
16-08-2024,17:11:47,Nisu,15.23,0.7779,26.7
16-08-2024,17:12:17,Nisu,14.13,0.7858,28.4
16-08-2024,17:45:54,Nisu,13.95,0.783,27.3
16-08-2024,18:17:19,Hernes,18.4,0.7421,23.8
16-08-2024,18:20:28,Nisu,15.63,0.7727,26.4
16-08-2024,18:20:56,Nisu,13.7,0.786,30.8
16-08-2024,18:59:30,Nisu,13.99,0.7848,29.7
16-08-2024,19:20:46,Nisu,13.97,0.7865,28.3
16-08-2024,19:21:09,Nisu,16.31,0.7707,26.5
16-08-2024,19:47:17,Nisu,16.22,0.7692,26.3
16-08-2024,19:47:44,Nisu,13.97,0.7848,26.4
16-08-2024,19:48:10,Nisu,13.76,0.7838,25.7
16-08-2024,20:14:02,Nisu,16.06,0.7737,27.0
16-08-2024,20:14:55,Nisu,13.9,0.7843,27.4
16-08-2024,20:43:35,Nisu,15.22,0.7771,26.6
16-08-2024,20:44:06,Nisu,13.79,0.7806,26.6
16-08-2024,21:13:36,Nisu,14.87,0.7761,26.7
16-08-2024,21:14:07,Nisu,13.91,0.7833,26.7
16-08-2024,21:43:04,Nisu,15.56,0.7734,26.5
16-08-2024,21:43:39,Nisu,13.56,0.7798,25.6
16-08-2024,22:13:00,Nisu,14.94,0.7705,26.2
16-08-2024,22:13:27,Nisu,13.73,0.7823,27.2
16-08-2024,22:49:41,Nisu,15.86,0.7729,25.5
16-08-2024,22:50:29,Nisu,13.05,0.7838,27.9
16-08-2024,23:17:20,Nisu,16.28,0.7734,25.7
16-08-2024,23:17:53,Nisu,13.41,0.7729,23.2
16-08-2024,23:46:58,Nisu,13.34,0.7788,24.8
16-08-2024,23:50:36,Nisu,16.56,0.7734,25.9
17-08-2024,00:16:22,Nisu,13.3,0.7774,25.9
17-08-2024,00:30:11,Nisu,16.61,0.7739,26.4
17-08-2024,00:45:48,Nisu,13.92,0.7811,26.2
17-08-2024,00:46:31,Nisu,16.7,0.7751,26.5
17-08-2024,01:14:36,Nisu,13.29,0.7766,24.2
17-08-2024,01:15:30,Nisu,16.42,0.7749,26.5
17-08-2024,01:43:02,Nisu,16.65,0.7695,26.0
17-08-2024,01:43:41,Nisu,13.62,0.7853,26.0
17-08-2024,02:17:00,Nisu,13.72,0.7848,25.8
17-08-2024,02:17:32,Nisu,16.53,0.7751,26.2
17-08-2024,02:45:35,Nisu,13.83,0.7865,25.9
17-08-2024,02:47:26,Nisu,17.37,0.7648,26.5
17-08-2024,03:14:56,Nisu,14.17,0.7868,24.0
17-08-2024,03:20:57,Nisu,17.29,0.768,26.4
17-08-2024,03:41:29,Nisu,14.11,0.7838,23.7
17-08-2024,04:14:25,Nisu,13.76,0.7826,23.4
17-08-2024,04:23:34,Nisu,17.57,0.7512,25.9
17-08-2024,04:42:53,Nisu,13.56,0.7828,23.8
17-08-2024,04:43:45,Nisu,17.94,0.7559,26.2
17-08-2024,05:48:02,Nisu,13.91,0.7828,24.4
17-08-2024,06:21:35,Nisu,14.28,0.7771,24.2
17-08-2024,08:21:46,Nisu,15.13,0.7838,23.7
17-08-2024,08:34:44,Nisu,14.44,0.7858,23.2
17-08-2024,08:46:36,Nisu,14.9,0.786,23.4
17-08-2024,09:01:31,Nisu,14.19,0.7843,22.8
17-08-2024,09:34:18,Hernes,16.59,0.7438,22.0
17-08-2024,10:14:31,Hernes,15.57,0.7819,27.8
17-08-2024,10:22:48,Nisu,13.96,0.7813,22.8
17-08-2024,10:53:58,Hernes,14.79,0.7968,34.1
17-08-2024,12:16:13,Hernes,15.37,0.774,24.0
17-08-2024,13:15:16,Oder,20.21,0.6259,24.2
17-08-2024,15:06:00,Oder,21.93,0.6146,26.6
18-08-2024,07:48:21,Oder,16.82,0.6512,22.0
18-08-2024,08:03:33,Oder,24.84,0.6031,23.1
18-08-2024,08:43:59,Oder,15.88,0.6334,23.3
18-08-2024,08:46:29,Oder,21.93,0.6171,24.2
18-08-2024,09:33:26,Oder,14.49,0.647,26.1
18-08-2024,10:12:57,Oder,19.51,0.6364,24.2
18-08-2024,10:32:46,Oder,14.02,0.6532,22.1
18-08-2024,10:50:05,Oder,21.36,0.6003,24.7
18-08-2024,11:19:00,Oder,15.95,0.6367,22.2
18-08-2024,11:22:52,Oder,15.63,0.6439,21.6
18-08-2024,11:41:18,Oder,15.13,0.6465,22.2
18-08-2024,11:53:00,Oder,14.33,0.6502,24.9
18-08-2024,12:05:45,Oder,14.26,0.6585,24.7
18-08-2024,13:01:47,Oder,17.02,0.6417,26.8
18-08-2024,13:04:13,Oder,14.41,0.656,25.7
18-08-2024,14:40:06,Oder,13.51,0.6429,27.2
18-08-2024,15:07:05,Oder,12.56,0.651,33.8
18-08-2024,15:20:27,Oder,12.22,0.6547,33.0
18-08-2024,15:38:13,Oder,12.22,0.6357,26.6
18-08-2024,16:24:18,Oder,15.66,0.6434,24.0
19-08-2024,05:14:20,Oder,13.14,0.652,20.3
19-08-2024,06:14:03,Oder,18.34,0.6322,20.9
19-08-2024,06:21:44,Oder,17.48,0.6329,21.4
19-08-2024,07:05:09,Oder,17.42,0.6562,24.8
19-08-2024,07:11:45,Oder,16.05,0.6422,34.3
19-08-2024,07:14:26,Oder,16.98,0.6382,24.1
19-08-2024,07:46:16,Oder,14.05,0.6555,33.2
19-08-2024,07:59:51,Oder,12.79,0.652,23.8
19-08-2024,08:04:44,Oder,17.76,0.6444,22.7
19-08-2024,08:34:38,Oder,12.39,0.6517,22.9
19-08-2024,08:38:36,Oder,17.98,0.6384,22.5
19-08-2024,09:07:40,Oder,12.81,0.6477,22.1
19-08-2024,09:37:04,Oder,12.75,0.6515,23.0
19-08-2024,09:39:05,Oder,17.84,0.6352,23.2
19-08-2024,09:41:39,Oder,14.89,0.6565,23.0
19-08-2024,09:50:49,Oder,14.71,0.6537,22.0
19-08-2024,09:56:17,Oder,14.35,0.66,23.6
19-08-2024,10:02:52,Oder,12.71,0.6482,22.9
19-08-2024,10:09:14,Oder,12.85,0.6472,23.1
19-08-2024,10:11:40,Oder,14.23,0.669,26.1
19-08-2024,10:21:59,Oder,17.62,0.6475,24.7
19-08-2024,10:24:14,Oder,13.66,0.652,23.1
19-08-2024,10:54:40,Oder,12.81,0.6482,23.1
19-08-2024,11:06:04,Oder,13.61,0.6625,24.1
19-08-2024,11:08:28,Oder,18.43,0.6302,23.9
19-08-2024,11:23:20,Oder,12.95,0.6527,23.9
19-08-2024,11:42:45,Oder,17.76,0.6334,22.9
19-08-2024,11:50:27,Oder,14.01,0.6733,25.6
19-08-2024,11:57:36,Oder,13.27,0.6525,24.4
19-08-2024,12:22:49,Oder,13.96,0.6663,24.0
19-08-2024,12:35:23,Oder,13.98,0.67,23.8
19-08-2024,12:37:40,Oder,17.8,0.6314,23.0
19-08-2024,12:39:11,Oder,13.62,0.6532,24.0
19-08-2024,13:12:12,Oder,13.34,0.6552,24.5
19-08-2024,13:28:33,Oder,13.61,0.6653,22.9
19-08-2024,14:01:30,Oder,17.6,0.6289,23.8
19-08-2024,14:18:26,Oder,17.51,0.6434,24.5
19-08-2024,14:20:52,Oder,13.43,0.658,24.6
19-08-2024,14:24:01,Oder,13.52,0.6663,23.4
19-08-2024,15:04:53,Oder,16.52,0.6522,24.1
19-08-2024,15:08:37,Oder,13.38,0.665,24.4
19-08-2024,15:10:41,Oder,13.31,0.6515,25.1
19-08-2024,15:14:55,Oder,16.17,0.596,26.1
19-08-2024,15:24:26,Oder,13.48,0.67,23.8
19-08-2024,15:31:31,Oder,19.54,0.6487,28.4
19-08-2024,16:06:04,Oder,13.14,0.6497,24.5
19-08-2024,16:30:43,Oder,16.55,0.6475,24.0
19-08-2024,16:32:41,Oder,13.71,0.6592,24.0
19-08-2024,16:34:44,Oder,16.13,0.6169,25.3
19-08-2024,16:37:16,Oder,13.41,0.648,25.9
20-08-2024,05:30:35,Oder,13.6,0.6274,17.6
20-08-2024,05:31:58,Oder,17.57,0.5507,23.6
20-08-2024,05:34:09,Oder,14.19,0.666,18.3
20-08-2024,05:49:34,Oder,16.59,0.6482,23.2
20-08-2024,06:03:41,Oder,13.44,0.6279,21.0
20-08-2024,06:05:22,Oder,16.24,0.6234,22.9
20-08-2024,06:08:07,Oder,13.9,0.6517,21.0
20-08-2024,06:31:48,Oder,12.95,0.6339,24.5
20-08-2024,06:33:30,Oder,16.14,0.6176,23.3
20-08-2024,06:37:15,Oder,16.45,0.65,23.7
20-08-2024,06:40:32,Oder,13.86,0.656,23.0
20-08-2024,07:16:55,Oder,13.33,0.6144,23.5
20-08-2024,07:17:53,Oder,16.38,0.6091,23.8
20-08-2024,07:19:19,Oder,16.56,0.6424,22.9
20-08-2024,07:20:52,Oder,13.92,0.6627,23.8
20-08-2024,07:55:32,Oder,13.62,0.6337,24.3
20-08-2024,07:56:32,Oder,16.28,0.6091,23.7
20-08-2024,08:00:52,Oder,13.85,0.6638,23.7
20-08-2024,08:16:57,Oder,16.42,0.6505,23.7
20-08-2024,08:41:51,Oder,13.34,0.6357,24.7
20-08-2024,08:45:58,Oder,13.57,0.6612,24.7
20-08-2024,08:48:05,Oder,16.58,0.6113,24.7
20-08-2024,08:54:21,Oder,16.38,0.653,23.7
20-08-2024,09:02:30,Rukis,18.79,0.724,24.7
20-08-2024,09:16:51,Oder,16.28,0.6196,24.7
20-08-2024,09:40:03,Oder,13.41,0.6429,24.9
20-08-2024,09:41:09,Oder,16.02,0.6289,24.2
20-08-2024,09:44:15,Oder,13.7,0.6607,24.1
20-08-2024,09:44:59,Oder,16.52,0.6497,23.9
20-08-2024,10:13:52,Oder,13.41,0.6465,24.3
20-08-2024,10:16:10,Oder,13.42,0.6437,25.4
20-08-2024,10:17:22,Oder,16.02,0.6261,23.9
20-08-2024,10:23:14,Oder,16.47,0.6477,24.2
20-08-2024,10:42:59,Oder,13.41,0.6454,25.9
20-08-2024,10:44:17,Oder,16.06,0.5998,24.0
20-08-2024,10:46:25,Oder,13.97,0.6698,25.0
20-08-2024,11:03:40,Oder,16.47,0.653,24.5
20-08-2024,12:18:15,Oder,13.73,0.6587,24.7
20-08-2024,12:35:19,Rukis,17.17,0.7193,26.1
20-08-2024,12:41:01,Oder,16.39,0.6587,25.4
20-08-2024,12:59:07,Oder,13.42,0.6367,23.2
20-08-2024,13:26:07,Oder,13.27,0.6585,23.9
20-08-2024,13:28:38,Oder,16.54,0.6537,25.3
20-08-2024,14:18:45,Oder,16.72,0.6527,25.0
20-08-2024,14:20:55,Oder,13.85,0.6708,24.6
20-08-2024,15:25:25,Oder,13.51,0.6658,24.1
20-08-2024,15:27:26,Oder,16.67,0.6522,24.9
20-08-2024,15:29:30,Rukis,17.43,0.7474,27.1
20-08-2024,16:00:40,Oder,17.18,0.6492,29.3
20-08-2024,16:06:37,Rukis,17.56,0.7511,26.8
20-08-2024,16:16:08,Oder,13.82,0.6653,23.4
20-08-2024,16:17:30,Oder,16.85,0.6545,24.5
21-08-2024,06:23:28,Oder,13.8,0.658,22.3
21-08-2024,06:24:30,Oder,16.82,0.6555,24.5
21-08-2024,07:01:45,Rukis,14.98,0.7484,40.6
21-08-2024,07:51:56,Rukis,14.32,0.7561,36.5
21-08-2024,08:07:29,Oder,14.44,0.6655,23.4
21-08-2024,08:14:37,Rukis,12.52,0.7653,35.5
21-08-2024,08:16:02,Rukis,17.5,0.7519,26.7
21-08-2024,08:32:24,Oder,16.76,0.654,23.8
21-08-2024,08:45:35,Oder,14.41,0.6635,22.1
21-08-2024,08:47:27,Rukis,12.65,0.766,29.3
21-08-2024,09:52:46,Rukis,13.54,0.7675,26.0
21-08-2024,10:05:47,Oder,16.9,0.651,23.1
21-08-2024,10:07:35,Oder,14.04,0.6635,24.0
21-08-2024,10:20:15,Rukis,16.18,0.7469,25.8
21-08-2024,10:22:26,Rukis,13.18,0.7588,26.7
21-08-2024,10:44:49,Rukis,13.46,0.6617,23.5
21-08-2024,10:46:30,Oder,13.6,0.6645,24.2
21-08-2024,10:46:59,Oder,16.51,0.6572,24.4
21-08-2024,10:51:28,Rukis,12.06,0.7566,26.4
21-08-2024,10:53:22,Rukis,17.55,0.7509,25.9
21-08-2024,11:11:01,Oder,16.64,0.6542,29.2
21-08-2024,11:26:17,Rukis,12.85,0.7588,30.4
21-08-2024,11:27:27,Rukis,17.6,0.7439,25.2
21-08-2024,11:36:14,Oder,13.57,0.6607,23.4
21-08-2024,12:07:59,Rukis,14.25,0.7628,31.7
21-08-2024,12:14:13,Oder,16.65,0.6555,24.8
21-08-2024,12:33:38,Rukis,18.01,0.7409,24.2
21-08-2024,12:39:28,Rukis,14.38,0.7593,39.6
21-08-2024,12:51:59,Oder,14.22,0.65,24.3
21-08-2024,13:09:03,Rukis,14.15,0.7658,26.2
21-08-2024,13:12:53,Rukis,16.71,0.7352,28.1
21-08-2024,13:34:26,Oder,16.42,0.6492,24.0
21-08-2024,13:37:32,Rukis,14.25,0.7606,28.1
21-08-2024,13:38:58,Rukis,16.55,0.7462,26.5
21-08-2024,13:42:11,Oder,13.78,0.668,25.1
21-08-2024,14:09:00,Rukis,14.23,0.7601,26.8
21-08-2024,14:09:58,Rukis,16.77,0.7394,26.9
21-08-2024,14:28:59,Oder,13.71,0.6653,24.4
21-08-2024,14:38:15,Rukis,14.74,0.7631,26.4
21-08-2024,14:39:31,Rukis,16.66,0.7397,27.2
21-08-2024,15:17:57,Rukis,13.19,0.7581,28.4
21-08-2024,15:39:45,Rukis,12.97,0.7551,27.2
21-08-2024,15:40:42,Rukis,16.66,0.7404,27.0
21-08-2024,16:15:41,Rukis,13.41,0.7561,29.8
21-08-2024,16:16:38,Rukis,16.61,0.7407,27.5
21-08-2024,16:52:03,Oder,14.3,0.6585,24.1
22-08-2024,05:30:05,Oder,15.72,0.6577,31.0
22-08-2024,05:34:08,Rukis,14.25,0.7419,22.3
22-08-2024,05:35:53,Rukis,17.3,0.7181,23.5
22-08-2024,06:03:20,Rukis,13.73,0.7499,26.1
22-08-2024,06:04:26,Rukis,17.37,0.7263,23.6
22-08-2024,06:35:33,Rukis,13.34,0.7534,26.9
22-08-2024,06:38:15,Rukis,17.52,0.729,24.0
22-08-2024,07:03:01,Rukis,13.14,0.7479,26.9
22-08-2024,07:03:33,Rukis,17.54,0.7258,23.8
22-08-2024,07:39:41,Rukis,13.84,0.7404,26.2
22-08-2024,07:44:40,Rukis,17.41,0.733,24.1
22-08-2024,08:10:47,Rukis,13.18,0.7394,24.8
22-08-2024,08:12:01,Rukis,17.05,0.7312,23.7
22-08-2024,08:45:30,Rukis,13.5,0.7434,27.7
22-08-2024,08:46:31,Rukis,17.12,0.7332,23.5
22-08-2024,09:15:18,Rukis,12.87,0.7434,25.9
22-08-2024,09:16:15,Rukis,16.96,0.732,23.3
22-08-2024,09:45:17,Rukis,13.49,0.7474,29.1
22-08-2024,10:21:22,Rukis,13.77,0.7459,29.1
22-08-2024,10:22:25,Rukis,16.85,0.7278,23.0
22-08-2024,10:57:07,Rukis,13.09,0.7457,26.4
22-08-2024,10:58:20,Rukis,17.26,0.7347,24.7
22-08-2024,11:41:18,Rukis,14.04,0.7389,26.9
22-08-2024,11:42:31,Rukis,17.26,0.7347,23.8
22-08-2024,12:11:25,Rukis,13.57,0.7357,26.7
22-08-2024,12:12:17,Rukis,17.23,0.7322,24.0
22-08-2024,12:41:17,Rukis,13.59,0.7437,27.3
22-08-2024,12:42:14,Rukis,17.3,0.737,23.9
22-08-2024,13:18:02,Rukis,13.6,0.7457,26.5
22-08-2024,13:18:57,Rukis,17.29,0.733,23.8
22-08-2024,14:16:17,Rukis,13.77,0.7491,25.4
22-08-2024,14:17:15,Rukis,17.32,0.7322,24.0
22-08-2024,15:02:34,Rukis,13.88,0.7474,25.9
22-08-2024,15:04:15,Rukis,17.49,0.7342,24.5
22-08-2024,15:14:31,Oder,15.39,0.6597,30.5
22-08-2024,15:16:17,Oder,15.34,0.6595,30.0
22-08-2024,15:59:02,Rukis,12.97,0.7486,22.8
22-08-2024,16:00:14,Rukis,17.12,0.7124,22.8
22-08-2024,16:05:28,Rukis,17.56,0.7059,24.5
23-08-2024,05:28:14,Oder,14.9,0.664,26.2
23-08-2024,05:34:38,Rukis,13.94,0.7409,16.7
23-08-2024,05:37:00,Rukis,18.13,0.7412,21.6
23-08-2024,05:56:01,Rukis,13.62,0.7392,18.5
23-08-2024,05:57:04,Rukis,17.79,0.7434,23.3
23-08-2024,06:39:23,Rukis,13.47,0.7459,22.0
23-08-2024,06:40:23,Rukis,17.55,0.7424,23.9
23-08-2024,07:51:27,Rukis,14.01,0.7561,22.9
23-08-2024,08:05:34,Rukis,17.32,0.7397,23.8
23-08-2024,08:39:04,Rukis,13.35,0.7566,23.6
23-08-2024,08:53:48,Oder,14.63,0.6587,27.0
23-08-2024,09:51:01,Rukis,13.54,0.7544,25.5
23-08-2024,09:52:43,Rukis,17.11,0.7322,23.2
